,Unnamed: 0,Portal,Título,Resumo,Data,URL,sentimento,confianca
236,236,Joven Pan,Motorista de aplicativo morre após carro ficar submerso em alagamento em São Paulo,"Com essa fatalidade, o número de vítimas das chuvas na região subiu para 21 desde o início da Operação Verão",2025-02-19 17:23:00,https://jovempan.com.br/noticias/brasil/motorista-de-aplicativo-morre-apos-carro-ficar-submerso-em-alagamento-em-sao-paulo.html,negative,0.8817903399467468
237,237,Joven Pan,Ao menos 112 mil imóveis permanecem sem energia elétrica após chuva em SP,"De acordo com boletim divulgado na manhã desta quarta-feira (19) pela Enel Distribuição São Paulo, as precipitações afetaram principalmente as zonas norte e oeste da cidade paulistana",2025-02-19 10:24:00,https://jovempan.com.br/noticias/brasil/ao-menos-112-mil-imoveis-permanecem-sem-energia-eletrica-apos-chuva-em-sp.html,negative,0.5955325365066528
238,238,Joven Pan,"Apesar do calor, São Paulo terá fortes chuvas à tarde",Capital paulista experimenta alívio nas temperaturas a partir dessa quarta-feira (19) com tendência de queda gradual até o final de semana,2025-02-19 09:28:00,https://jovempan.com.br/programas/jornal-da-manha/apesar-do-calor-sao-paulo-tera-fortes-chuvas-a-tarde.html,negative,0.6033206582069397
239,239,Joven Pan,Chuva deixa a cidade de São Paulo em estado de atenção e causa alagamento em linha de trem,"Segundo o Centro de Gerenciamento de Emergências (CGE), da Prefeitura, as zonas sul e leste são as mais afetadas; chove forte principalmente nas subprefeituras de Parelheiros, Capela do Socorro e Mooca",2025-02-14 14:42:00,https://jovempan.com.br/noticias/brasil/chuva-deixa-a-cidade-de-sao-paulo-em-estado-de-atencao-e-causa-alagamento-em-linha-de-trem.html,negative,0.8158074617385864
240,240,Joven Pan,"São Paulo deve ter chuva forte nesta sexta, aponta previsão","Capital paulista terá pancadas típicas de verão, com alguns pontos com mais precipitação do que outros; onda de calor que atinge grande parte do Brasil persistirá até 21 de fevereiro",2025-02-14 09:10:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-deve-ter-chuva-forte-nesta-sexta-aponta-previsao.html,negative,0.5257651209831238
241,241,Joven Pan,Defesa Civil de São Paulo emite alerta para chuvas intensas,"Precipitações, previstas entre os dias 14 e 15 de fevereiro, devem atingir com mais intensidade a região leste do estado, incluindo a Grande São Paulo, o litoral, o Vale do Paraíba, além de Campinas e Sorocaba",2025-02-13 20:19:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sao-paulo-emite-alerta-para-chuvas-intensas.html,positive,0.5564336776733398
242,242,Joven Pan,Chuva em São Paulo faz Defesa Civil decretar atenção para alagamentos; moradores recebem alerta severo,"Segundo o CGE, as áreas de chuva se formaram em função do calor e a entrada da brisa marítima; há potencial para rajadas de vento e transbordamentos",2025-02-10 17:45:00,https://jovempan.com.br/noticias/brasil/chuva-em-sao-paulo-faz-defesa-civil-decretar-atencao-para-alagamentos-moradores-recebem-alerta-severo.html,negative,0.4836769104003906
243,243,Joven Pan,Chuva forte à vista? Confira a previsão para o fim de semana em SP,"De acordo com o Centro de Gerenciamento de Emergências da Prefeitura, capital paulista terá clima abafado com possibilidade de pancadas de chuva rápidas e isoladas no período da tarde",2025-02-08 09:55:00,https://jovempan.com.br/noticias/brasil/chuva-forte-a-vista-confira-a-previsao-para-o-fim-de-semana-em-sp.html,negative,0.5886585712432861
244,244,Joven Pan,Identificada mais uma vítima da tragédia de Brumadinho; total chega a 268,"Restos mortais pertencem a Maria de Lurdes da Costa Bueno, uma corretora de imóveis que estava na região a turismo",2025-02-07 22:06:00,https://jovempan.com.br/noticias/brasil/identificada-mais-uma-vitima-da-tragedia-de-brumadinho-total-chega-a-268.html,negative,0.7985963225364685
245,245,Joven Pan,"‘Tivemos a preocupação de que a tragédia não se escalasse’, diz Corpo de Bombeiros sobre queda do avião em SP","De acordo com o capitão Maycon Cristo, equipe chegou ao local em poucos minutos para extinguir as chamas e previnir que o fogo atingisse outros veículos e residências; investigações serão conduzidas pelo Cenipa",2025-02-07 11:38:00,https://jovempan.com.br/noticias/brasil/tivemos-a-preocupacao-de-que-a-tragedia-nao-se-escalasse-diz-corpo-de-bombeiros-sobre-queda-do-aviao-em-sp.html,negative,0.773080050945282
246,246,Joven Pan,São Paulo terá pancadas de chuva nesta sexta,"Capital paulista contará com um dia quente e abafado, com temperaturas máximas em torno de 33ºC",2025-02-07 09:14:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-tera-pancadas-de-chuva-nesta-sexta.html,negative,0.6821066737174988
247,247,Joven Pan,Chuva faz SP entrar em estado de atenção para alagamentos; Defesa Civil emite ‘alerta severo’,"De acordo com a Enel, concessionária responsável pela distribuição de energia, mais de 73 mil imóveis ficaram sem luz na área de concessão na Grande São Paulo por volta das 19h",2025-02-06 19:45:00,https://jovempan.com.br/noticias/brasil/chuva-faz-sp-entrar-em-estado-de-atencao-para-alagamentos-defesa-civil-emite-alerta-severo.html,negative,0.6135822534561157
248,248,Joven Pan,"Chuvas na Grande Recife geram deslizamentos de terra, causam seis mortes e mantêm região em alerta máximo","Mais de 200 pessoas estão desalojadas; prefeitura decidiu suspender todos os serviços não essenciais, além de cancelar as aulas na rede municipal de ensino",2025-02-06 15:42:00,https://jovempan.com.br/noticias/brasil/chuvas-na-grande-recife-geram-deslizamentos-de-terra-causam-seis-mortes-e-mantem-regiao-em-alerta-maximo.html,negative,0.932644784450531
249,249,Joven Pan,Região Sudeste terá tempo firme pela manhã e chuva à tarde nesta quinta,"Minas Gerais, Espírito Santo e Rio de Janeiro seguirão com temperaturas altas, enquanto São Paulo contará com calor intenso e pancadas típicas de verão",2025-02-06 09:03:00,https://jovempan.com.br/programas/jornal-da-manha/regiao-sudeste-tera-tempo-firme-pela-manha-e-chuva-a-tarde-nesta-quinta.html,positive,0.6615026593208313
250,250,Joven Pan,"Chuvas diminuem na capital paulista, mas Estado permanece em alerta","Aviso do CGE se estende por todas as regiões da cidade, incluindo as zonas norte, leste, oeste, sul, sudeste e o centro, além das marginais Tietê e Pinheiros",2025-02-04 19:41:00,https://jovempan.com.br/noticias/brasil/chuvas-diminuem-na-capital-paulista-mas-estado-permanece-em-alerta.html,negative,0.380679726600647
251,251,Joven Pan,Chuva intensa continuará em São Paulo até quarta-feira,"Defesa Civil decidiu no último domingo (2) prorrogar o gabinete de crise, intensificando a vigilância no estado, especialmente na faixa leste paulista",2025-02-03 06:31:00,https://jovempan.com.br/noticias/brasil/chuva-intensa-continuara-em-sao-paulo-ate-quarta-feira.html,positive,0.6263139843940735
252,252,Joven Pan,Idoso morre em alagamento na Vila Prudente após fortes chuvas em São Paulo,"Um idoso faleceu preso em seu carro durante alagamento em São Paulo, que enfrentou chuvas intensas e evacuou milhares.",2025-02-02 16:57:00,https://jovempan.com.br/noticias/brasil/idoso-morre-em-alagamento-na-vila-prudente-apos-fortes-chuvas-em-sao-paulo.html,negative,0.7712876796722412
253,253,Joven Pan,Trem descarrila devido a deslizamento de terra e interrompe circulação entre estações da linha 7-rubi da CPTM,Acidente afetou o transporte entre os terminais Francisco Morato e Botujuru; maquinista sofreu ferimentos leves e foi levado a uma UPA,2025-02-01 16:12:00,https://jovempan.com.br/noticias/brasil/trem-descarrila-devido-a-deslizamento-de-terra-e-interrompe-circulacao-entre-estacoes-da-linha-7-rubi-da-cptm.html,negative,0.8110857605934143
254,254,Joven Pan,Moradores de 3 regiões de São Paulo recebem alerta severo de chuva; Guarujá registra 3 deslizamentos,"Tempestade começou concentrada no centro da capital, segundo a Defesa Civil estadual, mas se deslocou para a zona leste e a norte",2025-02-01 07:48:00,https://jovempan.com.br/noticias/brasil/moradores-de-3-regioes-de-sao-paulo-recebem-alerta-severo-de-chuva-guaruja-registra-3-deslizamentos.html,negative,0.6606220602989197
255,255,Joven Pan,Centro-Oeste e Sudeste têm alerta para chuvas fortes nesta sexta,Período de calor intenso combinado com alta umidade também contribuirão para a ocorrência de tempestades em algumas áreas durante o final de semana,2025-01-31 09:27:00,https://jovempan.com.br/programas/jornal-da-manha/centro-oeste-e-sudeste-tem-alerta-para-chuvas-fortes-nesta-sexta.html,positive,0.6080451607704163
256,256,Joven Pan,Guarujá emite alerta extremo de chuvas severas e ativa abrigos temporários,"Nas últimas 24 horas, cidade registrou um total de 112mm de precipitação; em resposta à situação, prefeitura ativou as sirenes de emergência",2025-01-30 15:30:00,https://jovempan.com.br/noticias/brasil/guaruja-emite-alerta-extremo-de-chuvas-severas-e-ativa-abrigos-temporarios.html,negative,0.556469738483429
257,257,Joven Pan,Sudeste tem alerta para perigo extremo de tempestade nesta quinta,Situação é especialmente crítica no Sul de Minas Gerais e no Estado de São Paulo; previsão é de chuvas que podem ultrapassar 300 milímetros,2025-01-30 10:53:00,https://jovempan.com.br/noticias/brasil/sudeste-tem-alerta-para-perigo-extremo-de-tempestade-nesta-quinta.html,positive,0.5090336799621582
258,258,Joven Pan,São Paulo tem alerta para chuvas fortes até o próximo domingo; diretora da Defesa Civil explica,"Major PM Michele César alertou que as áreas mais preocupantes incluem o Vale do Paraíba, litoral norte, região metropolitana de SP e Sorocaba",2025-01-29 08:53:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-tem-alerta-para-chuvas-fortes-ate-o-proximo-domingo-diretora-da-defesa-civil-explica.html,negative,0.730022668838501
259,259,Joven Pan,Defesa Civil de SP prorroga alerta de chuvas e mantém gabinete de crise,Trabalhos foram estendidos até o próximo domingo (1º) em resposta ao temporal previsto para os próximos dias,2025-01-28 21:29:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-prorroga-alerta-de-chuvas-e-mantem-gabinete-de-crise.html,negative,0.5958254337310791
260,260,Joven Pan,São Paulo registra a terceira maior chuva desde 1961,"Operação chuvas, iniciada em 1º de dezembro de 2024, já contabiliza 17 mortes no Estado, com três delas ocorrendo em 2025",2025-01-27 09:24:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-registra-a-terceira-maior-chuva-desde-1961.html,negative,0.6067140698432922
261,261,Joven Pan,Chega a 16 número de mortos devido às chuvas em São Paulo,Motociclista foi arrastado pela forte enxurrada provocada pelas intensas chuvas que atingiram Guarulhos,2025-01-26 21:20:00,https://jovempan.com.br/noticias/brasil/chega-a-16-numero-de-mortos-devido-as-chuvas-em-sao-paulo.html,negative,0.8758549690246582
262,262,Joven Pan,São Paulo tem novo alerta para chuva forte e monta gabinete de crise,"Chegada de uma frente fria ao litoral de São Paulo neste domingo (26) deve reforçar os temporais, principalmente a partir da tarde; veja previsão para os próximos dias",2025-01-26 13:50:00,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-novo-alerta-para-chuva-forte-e-monta-gabinete-de-crise.html,positive,0.5427684783935547
263,263,Joven Pan,Chuva que caiu em SP é a 3ª maior em 64 anos e foi quase a metade do esperado para janeiro,"De acordo com a Defesa Civil, que emitiu um alerta para todos os paulistanos, foram 125mm de precipitação, enquanto a média para o mês é de 288mm",2025-01-25 08:16:00,https://jovempan.com.br/noticias/brasil/chuva-que-caiu-em-sp-e-a-3a-maior-em-64-anos-e-foi-quase-a-metade-do-esperado-para-janeiro.html,positive,0.5477531552314758
264,264,Joven Pan,"Chuva em São Paulo invade Metrô, derruba teto de shopping e faz Defesa Civil emitir ‘alerta severo’","Nos próximos dias a previsão é de temporais localizados entre o final das tardes e o início da noite, ainda com sensação de tempo abafado",2025-01-24 16:43:00,https://jovempan.com.br/noticias/brasil/chuva-em-sao-paulo-invade-metro-derruba-teto-de-shopping-e-faz-defesa-civil-emitir-alerta-severo.html,negative,0.7868676781654358
265,265,Joven Pan,Quatro pessoas são presas por venda de carne que ficou submersa nas enchentes do RS,Prisão ocorreu durante a Operação Carne Fraca pela Polícia Civil no Rio de Janeiro durante a última quarta-feira (22); Delegacia do Consumidor do Rio (Decon-RJ) cumpriu oito mandados de busca e apreensão na empresa Tem Di Tudo Salvados,2025-01-23 07:00:00,https://jovempan.com.br/noticias/brasil/quatro-pessoas-sao-presas-por-venda-de-carne-que-ficou-submersa-nas-enchentes-do-rs.html,negative,0.5503311157226562
266,266,Joven Pan,Queimadas no Brasil tiveram aumento de 79% em 2024,"Amazônia foi a área mais afetada, contabilizando 17,9 milhões de hectares, o que equivale a 58% do total",2025-01-22 19:55:00,https://jovempan.com.br/noticias/brasil/queimadas-no-brasil-tiveram-aumento-de-79-em-2024.html,positive,0.6956116557121277
267,267,Joven Pan,Chuvas intensas deixam 22 cidades de Mato Grosso em estado de emergência,Danos incluem a destruição de pontes e o comprometimento de estradas e moradias,2025-01-21 22:34:00,https://jovempan.com.br/noticias/brasil/chuvas-intensas-deixam-22-cidades-de-mato-grosso-em-estado-de-emergencia.html,negative,0.525967538356781
268,268,Joven Pan,Chuvas deixam 320 pessoas desabrigadas e 995 desalojadas em Santa Catarina,"13 cidades, incluindo a capital Florianópolis, declararam estado de emergência em resposta aos alagamentos e deslizamentos de terra",2025-01-20 12:59:00,https://jovempan.com.br/noticias/brasil/chuvas-deixam-320-pessoas-desabrigadas-e-995-desalojadas-em-santa-catarina.html,negative,0.7131957411766052
269,269,Joven Pan,Inmet emite alerta de perigo para chuvas intensas em São Paulo e mais 9 Estados,"Segundo o instituto, deve haver precipitação de 50 a 100 mm ao dia e ventos com intensidade entre 60 a 100 quilômetros por hora, provocando riscos de cortes de energia elétrica, queda de árvores e alagamentos",2025-01-18 18:48:00,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-de-perigo-para-chuvas-intensas-em-sao-paulo-e-mais-9-estados.html,negative,0.766649603843689
270,270,Joven Pan,Chuvas em Santa Catarina tiram 1.315 pessoas de casa e municípios declaram situação de emergência,"O Corpo de Bombeiros do Estado alerta para risco de deslizamentos, principalmente na Grande Florianópolis e no litoral norte; Defesa Civil informa que o risco de danos estruturais é elevado",2025-01-18 16:56:00,https://jovempan.com.br/noticias/brasil/chuvas-em-santa-catarina-tiram-1-315-pessoas-de-casa-e-municipios-declaram-situacao-de-emergencia.html,negative,0.5321552753448486
271,271,Joven Pan,Balneário Camboriú decreta situação de emergência após chuvas,"Em entrevista ao Jornal da Manhã, prefeita da cidade, Juliana Pavan, comunicou que, embora a situação esteja se normalizando, ainda há preocupações com a possibilidade de novos deslizamentos",2025-01-17 09:50:00,https://jovempan.com.br/programas/jornal-da-manha/balneario-camboriu-decreta-situacao-de-emergencia-apos-chuvas.html,negative,0.4929632544517517
